Defaulter,Total,Protocol,TTL,Length,Date,Time,Comments
1275,13640,TCP,213,1410,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13641,TCP,128,40,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13642,TCP,213,1410,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13643,TCP,213,258,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13644,TCP,213,1410,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13645,TCP,213,404,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13646,TCP,213,78,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13647,TCP,128,40,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13648,TCP,128,312,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13649,TCP,128,148,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13650,TCP,128,139,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13651,TCP,213,40,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13652,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13653,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13654,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13655,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13656,TCP,128,40,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13657,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13658,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13659,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13660,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13661,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13662,TCP,128,40,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13663,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13664,TCP,128,40,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13665,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13666,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13667,TCP,213,450,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13668,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13669,TCP,213,366,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13670,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13671,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13672,TCP,213,258,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13673,TCP,128,40,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13674,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13675,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13676,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13677,TCP,128,40,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13678,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13679,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13680,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13681,TCP,213,813,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13682,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13683,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13684,TCP,213,258,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13685,TCP,128,40,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13686,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13687,TCP,213,1237,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13688,TCP,213,78,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13689,TCP,213,1410,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13690,TCP,128,40,15-01-2022,12:32:54,[IP]
,,,,,,,
1275,13691,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13692,TCP,213,1343,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13693,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13694,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13695,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13696,TCP,213,348,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13697,TCP,128,40,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13698,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13699,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13700,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13701,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13702,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13703,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13704,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13705,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13706,TCP,128,40,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13707,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13708,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13709,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13710,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13711,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13712,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13713,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13714,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13715,TCP,128,40,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13716,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13717,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13718,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13719,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13720,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13721,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13722,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13723,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13724,TCP,128,40,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13725,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13726,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13727,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13728,TCP,128,40,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13729,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13730,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13731,TCP,213,1410,15-01-2022,12:32:55,[IP]
,,,,,,,
1275,13732,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13733,TCP,128,40,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13734,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13735,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13736,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13737,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13738,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13739,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13740,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13741,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13742,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13743,TCP,128,40,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13744,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13745,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13746,TCP,213,1098,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13747,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13748,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13749,TCP,213,251,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13750,TCP,128,40,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13751,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13752,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13753,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13754,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13755,TCP,128,40,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13756,TCP,128,152,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13757,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13758,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13759,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13760,TCP,128,40,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13761,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13762,TCP,128,40,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13763,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13764,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13765,TCP,128,40,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13766,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13767,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13768,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13769,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13770,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13771,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13772,TCP,213,1410,15-01-2022,12:32:56,[IP]
,,,,,,,
1275,13773,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13774,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13775,TCP,128,40,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13776,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13777,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13778,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13779,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13780,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13781,TCP,128,40,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13782,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13783,TCP,128,40,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13784,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13785,TCP,128,40,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13786,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13787,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13788,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13789,TCP,128,40,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13790,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13791,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13792,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13793,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13794,TCP,128,40,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13795,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13796,TCP,128,40,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13797,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13798,TCP,128,40,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13799,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13800,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13801,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13802,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13803,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13804,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13805,TCP,128,40,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13806,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13807,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13808,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13809,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13810,TCP,128,40,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13811,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13812,TCP,128,40,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13813,TCP,213,260,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13814,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13815,TCP,213,1410,15-01-2022,12:32:57,[IP]
,,,,,,,
1275,13816,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13817,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13818,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13819,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13820,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13821,TCP,128,40,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13822,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13823,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13824,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13825,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13826,TCP,128,40,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13827,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13828,TCP,128,40,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13829,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13830,TCP,128,40,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13831,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13832,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13833,TCP,128,40,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13834,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13835,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13836,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13837,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13838,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13839,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13840,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13841,TCP,213,1410,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13842,TCP,213,1170,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13843,TCP,213,90,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13844,TCP,213,78,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13845,TCP,128,40,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13846,TCP,128,135,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13847,TCP,128,136,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13848,TCP,128,135,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13849,TCP,128,142,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13850,TCP,128,134,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13851,TCP,128,131,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13852,TCP,128,133,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13853,TCP,128,130,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13854,TCP,128,130,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13855,TCP,128,131,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13856,TCP,128,129,15-01-2022,12:32:58,[IP]
,,,,,,,
1275,13857,TCP,128,128,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13858,TCP,128,123,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13859,TCP,128,127,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13860,TCP,128,130,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13861,TCP,128,125,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13862,TCP,128,130,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13863,TCP,128,126,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13864,TCP,128,123,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13865,TCP,128,127,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13866,TCP,128,134,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13867,TCP,128,136,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13868,TCP,128,142,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13869,TCP,128,144,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13870,TCP,128,150,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13871,TCP,128,126,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13872,TCP,128,130,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13873,TCP,128,127,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13874,TCP,128,125,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13875,TCP,128,120,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13876,TCP,128,125,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13877,TCP,128,133,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13878,TCP,128,127,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13879,TCP,128,164,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13880,TCP,128,137,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13881,TCP,128,134,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13882,TCP,128,139,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13883,TCP,128,147,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13884,TCP,128,132,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13885,TCP,128,130,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13886,TCP,128,137,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13887,TCP,128,163,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13888,TCP,128,83,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13889,TCP,128,83,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13890,TCP,128,83,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13891,TCP,128,83,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13892,TCP,128,161,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13893,TCP,128,159,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13894,TCP,213,1410,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13895,TCP,128,40,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13896,TCP,213,1410,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13897,TCP,213,1410,15-01-2022,12:32:59,[IP]
,,,,,,,
1275,13898,TCP,213,1410,15-01-2022,12:33:00,[IP]
,,,,,,,
1275,13899,TCP,213,1410,15-01-2022,12:33:00,[IP]
,,,,,,,
1275,13900,TCP,128,40,15-01-2022,12:33:00,[IP]
,,,,,,,
1275,13901,TCP,213,1410,15-01-2022,12:33:00,[IP]
,,,,,,,
1275,13902,TCP,128,40,15-01-2022,12:33:00,[IP]
,,,,,,,
1275,13903,TCP,213,1410,15-01-2022,12:33:00,[IP]
,,,,,,,
1275,13904,TCP,213,41,15-01-2022,12:33:00,[IP]
,,,,,,,
1275,13905,TCP,213,78,15-01-2022,12:33:00,[IP]
,,,,,,,
1275,13906,TCP,128,40,15-01-2022,12:33:00,[IP]
,,,,,,,
1275,13907,UDP,128,120,15-01-2022,12:33:00,[IP]
,,,,,,,
1275,13908,UDP,128,70,15-01-2022,12:33:00,[IP]
,,,,,,,
1275,13909,TCP,213,1410,15-01-2022,12:33:00,[IP]
,,,,,,,
1275,13910,TCP,128,40,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13911,TCP,213,191,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13912,TCP,213,78,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13913,TCP,128,40,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13914,UDP,64,130,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13915,UDP,128,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13916,UDP,128,107,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13917,UDP,128,426,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13918,UDP,51,243,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13919,UDP,128,63,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13920,UDP,51,1274,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13921,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13922,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13923,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13924,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13925,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13926,UDP,128,61,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13927,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13928,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13929,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13930,UDP,128,61,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13931,UDP,128,61,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13932,UDP,128,61,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13933,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13934,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13935,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13936,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13937,UDP,128,61,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13938,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13939,UDP,128,61,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13940,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13941,UDP,51,1278,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13942,UDP,128,61,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13943,UDP,128,61,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13944,UDP,51,447,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13945,TCP,213,40,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13946,TCP,213,1402,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13947,TCP,128,40,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13948,TCP,213,78,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13949,TCP,213,1410,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13950,TCP,213,191,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13951,TCP,213,78,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13952,TCP,128,40,15-01-2022,12:33:01,[IP]
,,,,,,,
1275,13953,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13954,TCP,128,40,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13955,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13956,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13957,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13958,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13959,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13960,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13961,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13962,TCP,128,40,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13963,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13964,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13965,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13966,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13967,TCP,213,925,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13968,TCP,213,40,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13969,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13970,TCP,128,40,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13971,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13972,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13973,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13974,TCP,213,521,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13975,TCP,213,40,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13976,TCP,213,40,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13977,TCP,128,40,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13978,UDP,128,61,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13979,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13980,TCP,213,1330,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13981,TCP,213,78,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13982,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
1275,13983,TCP,213,1410,15-01-2022,12:33:02,[IP]
,,,,,,,
